Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Latitude,Longitude,ReferredaFriend,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,StatusID,AvgRevenue,EngagementScore,ServiceCount,HighValueCustomer,Churn,Recommendation
0,62,0,0,1,0,0,34.049172,-118.115022,1,1,61,2,1,47.19,1,1,1,28,1,1,1,1,1,1,1,1,2,0,2,88.1,2511,89.14112903225806,5374.099999999999,6,1,0,Offer discount or cheaper plan options
1,64,0,0,0,0,0,34.231318,-117.662032,0,0,50,2,1,47.16,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,24.9,1348,23.436274509803923,1245.0,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,30,0,0,1,0,0,34.072121,-117.698319,1,1,71,0,1,8.21,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,24.25,1922,24.06875,1721.75,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,50,0,0,1,0,0,33.992416,-117.807874,1,1,57,2,1,49.29,0,1,0,22,1,1,0,1,0,0,0,1,2,1,0,59.75,4510,59.48534482758621,3405.75,3,0,0,Monitor customer
1,47,0,0,0,0,0,34.089927,-118.095645,0,0,14,4,0,0.0,0,1,1,4,0,0,1,1,1,1,1,1,0,1,0,55.0,1134,51.46333333333334,770.0,4,0,0,Encourage long-term contract with benefits
0,24,1,0,0,0,0,34.101608,-118.055848,0,0,5,0,1,43.02,0,1,1,42,0,1,0,0,0,0,0,1,0,0,0,50.55,5168,40.791666666666664,252.75,2,0,0,Provide onboarding support and early engagement offers
0,29,1,0,0,0,0,34.141146,-117.655583,0,0,6,5,1,6.98,0,1,0,30,1,1,0,0,0,0,0,0,0,0,2,55.15,83,46.128571428571426,330.9,2,1,0,Encourage long-term contract with benefits
0,44,0,0,0,0,0,34.105493,-117.660934,0,0,10,4,1,45.56,0,1,1,17,0,1,0,0,0,0,0,1,0,0,0,51.2,4478,45.29545454545455,512.0,2,1,0,Encourage long-term contract with benefits
0,21,1,0,0,1,1,34.018354,-117.85492,0,0,1,5,1,32.73,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,25.4,277,12.7,25.4,0,0,0,Provide onboarding support and early engagement offers
0,24,1,0,0,0,0,34.066964,-117.937007,0,0,68,0,1,5.3,1,1,1,59,1,0,0,0,0,0,0,1,0,0,2,54.45,460,53.44565217391305,3702.6000000000004,2,1,0,Encourage long-term contract with benefits
0,64,0,0,0,0,0,34.024405,-117.898722,0,0,22,4,1,19.72,1,1,2,5,0,0,0,0,0,0,0,1,1,1,1,76.0,5236,77.54782608695652,1672.0,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,35,0,0,0,0,0,34.090925,-118.128164,0,0,20,4,1,4.15,0,1,0,18,0,0,0,0,0,0,0,1,0,1,0,44.35,718,44.15,887.0,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,24,1,0,0,0,0,32.673483,-116.472863,0,0,35,0,1,38.38,0,1,1,82,1,1,1,0,0,0,0,1,1,0,2,61.2,1687,56.144444444444446,2142.0,3,0,0,Monitor customer
1,51,0,0,1,0,0,32.636792,-117.054989,1,2,23,4,1,16.63,0,1,2,22,0,1,1,1,0,0,0,0,1,0,1,86.8,4450,80.86666666666666,1996.3999999999999,1,0,0,Offer discount or cheaper plan options
0,43,0,0,0,0,0,32.64164,-116.985026,0,0,12,0,1,18.71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.7,5977,16.95,236.39999999999998,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,44,0,0,0,0,0,32.688506,-116.938632,0,0,1,5,1,40.46,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.25,4747,10.125,20.25,0,1,0,Provide onboarding support and early engagement offers
0,38,0,0,1,1,1,32.605012,-116.97595,1,6,71,0,1,9.4,0,1,2,10,0,0,1,0,0,0,0,1,2,0,0,76.05,2527,75.50625,5399.55,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,32,0,0,1,1,3,32.622999,-116.687855,1,5,40,2,1,13.86,1,1,1,75,0,0,1,0,1,1,1,1,0,1,0,74.55,3831,73.5548780487805,2982.0,4,0,0,Encourage long-term contract with benefits
1,34,0,0,0,0,0,32.579134,-117.119009,0,0,23,0,1,46.4,0,1,0,23,0,0,0,0,1,1,1,0,1,1,0,64.9,848,62.90833333333333,1492.7,3,0,0,Monitor customer
1,55,0,0,0,0,0,32.695681,-116.798386,0,0,4,0,1,31.92,0,1,2,4,0,0,1,1,0,1,1,1,0,1,0,90.4,5642,71.33,361.6,3,0,0,Provide onboarding support and early engagement offers
0,44,0,0,1,0,0,32.759327,-116.99726,1,8,68,0,0,0.0,0,1,1,15,0,1,1,1,1,1,1,1,2,0,1,60.3,53,59.55072463768116,4100.4,5,0,0,Monitor customer
1,44,0,0,0,1,2,32.782501,-117.01611,0,0,38,0,1,1.27,1,1,2,13,0,1,0,0,0,0,0,1,0,1,1,81.85,1399,80.55641025641025,3110.2999999999997,2,0,0,Offer discount or cheaper plan options
1,42,0,0,1,1,3,32.733564,-117.033713,1,1,52,2,1,40.33,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,24.8,1818,23.19056603773585,1289.6000000000001,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,60,0,0,1,0,0,32.67102,-117.095235,1,7,29,0,1,32.46,0,1,1,7,0,0,1,1,1,1,1,1,2,0,1,75.55,4095,68.48,2190.95,4,1,0,Monitor customer
1,51,0,0,0,0,0,32.619465,-116.593605,0,0,48,2,1,2.53,1,1,0,6,1,0,1,0,1,1,1,0,1,1,1,78.75,2675,75.15204081632653,3780.0,4,0,0,Monitor customer
0,34,0,0,0,0,0,32.726627,-116.994608,0,0,1,5,1,9.44,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19.25,1456,9.625,19.25,0,0,0,Provide onboarding support and early engagement offers
0,40,0,0,0,0,0,32.730264,-116.950963,0,0,22,0,1,6.0,0,1,2,8,1,0,0,1,0,1,1,1,0,1,0,89.05,435,82.01086956521739,1959.1,4,1,0,Offer discount or cheaper plan options
0,25,1,0,0,0,0,32.587557,-116.636816,0,0,43,2,1,24.85,1,1,2,26,1,1,1,1,1,1,1,1,2,0,1,115.05,87,111.25227272727274,4947.15,6,0,0,Offer discount or cheaper plan options
1,23,1,0,1,0,0,33.015866,-117.272254,1,6,51,0,1,26.73,1,1,2,41,1,1,0,1,1,1,1,1,1,0,1,110.05,2706,109.35384615384615,5612.55,6,1,0,Offer discount or cheaper plan options
1,49,0,0,0,0,0,33.148116,-117.306043,0,0,71,0,1,22.22,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,19.9,3615,18.820833333333333,1412.8999999999999,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,64,0,0,1,0,0,32.785165,-116.862648,1,2,35,0,1,23.85,1,1,2,10,0,0,0,1,1,0,0,0,0,1,1,91.5,286,89.89861111111111,3202.5,1,0,0,Offer discount or cheaper plan options
0,63,0,0,1,0,0,32.832706,-116.873258,1,3,72,0,0,0.0,0,1,1,16,0,1,1,1,1,1,1,1,2,1,0,60.0,106,58.41095890410959,4320.0,5,1,0,Monitor customer
1,40,0,0,0,0,0,33.054579,-117.25665,0,0,1,5,1,27.46,0,1,1,26,0,0,0,0,0,0,0,1,0,1,0,44.8,5277,22.4,44.8,1,0,0,Provide onboarding support and early engagement offers
0,31,0,0,1,0,0,33.081478,-117.033814,1,9,9,5,1,30.07,0,1,1,30,1,0,0,0,0,0,0,1,1,0,1,48.6,2241,42.230000000000004,437.40000000000003,2,0,0,Monitor customer
1,62,0,0,0,0,0,33.21846,-117.116916,0,0,69,0,0,0.0,0,1,0,18,1,1,0,1,1,1,1,1,2,1,0,60.05,4511,59.667142857142856,4143.45,6,1,0,Monitor customer
0,30,0,0,1,0,0,33.141265,-116.967221,0,0,52,0,1,44.34,1,1,2,71,0,1,0,1,1,1,1,1,0,1,1,102.7,3912,96.94528301886793,5340.400000000001,5,0,0,Offer discount or cheaper plan options
0,37,0,0,1,1,1,32.909873,-116.906774,1,5,35,0,1,9.04,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,19.85,4690,20.5375,694.75,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,31,0,0,0,0,0,33.351059,-117.420557,0,0,8,5,1,31.02,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.2,3457,17.994444444444444,153.6,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,31,0,0,0,0,0,33.194742,-117.29032,0,0,46,0,1,22.13,1,1,2,22,0,1,1,0,1,0,0,1,1,1,1,94.9,4374,94.10531914893616,4365.400000000001,3,1,0,Offer discount or cheaper plan options
0,63,0,0,0,0,0,32.984395,-117.013454,0,0,68,0,1,21.82,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,88.15,841,89.10797101449275,5994.200000000001,6,1,0,Offer discount or cheaper plan options
0,20,1,0,0,0,0,33.044541,-116.833922,0,0,36,0,1,19.64,0,1,2,71,0,1,0,0,1,1,1,1,0,1,1,94.8,4615,96.36891891891892,3412.7999999999997,5,0,0,Offer discount or cheaper plan options
0,59,0,0,1,0,0,33.162624,-117.170863,1,3,71,0,1,30.68,1,1,0,18,1,1,1,1,1,1,1,1,2,0,1,85.75,6065,86.44166666666666,6088.25,6,0,0,Offer discount or cheaper plan options
0,22,1,0,1,1,1,33.174725,-116.743329,1,6,66,0,1,23.2,1,1,1,59,1,1,1,0,0,0,0,1,0,1,0,67.45,2789,67.29328358208954,4451.7,3,0,0,Encourage long-term contract with benefits
1,50,0,0,0,0,0,32.847336,-116.997605,0,0,63,0,1,35.35,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.5,5653,20.75234375,1291.5,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,39,0,0,0,0,0,33.001813,-117.263628,0,0,41,0,1,6.61,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.25,4315,20.595238095238095,830.25,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,26,1,0,1,0,0,33.17494,-117.242761,1,9,70,0,1,23.52,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,19.45,5242,18.359154929577464,1361.5,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,47,0,0,0,0,0,33.22784,-117.200024,0,0,23,0,0,0.0,0,1,1,14,0,0,0,0,1,1,1,0,0,1,0,44.95,3627,41.53541666666667,1033.8500000000001,3,0,0,Encourage long-term contract with benefits
1,57,0,0,1,0,0,32.99356,-117.207121,1,6,37,0,1,4.5,1,1,1,9,1,0,1,1,0,0,0,1,2,1,1,62.8,296,59.9671052631579,2323.6,2,1,0,Monitor customer
1,27,1,0,0,0,0,32.72523,-117.171346,0,0,17,0,1,13.02,0,1,0,73,0,0,0,0,0,0,0,1,1,0,1,44.6,50,37.855555555555554,758.2,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,29,1,0,1,0,0,32.741852,-117.243453,1,5,64,0,1,40.18,1,1,2,30,0,1,0,1,1,1,1,1,2,1,0,105.25,5623,104.97538461538461,6736.0,5,1,0,Offer discount or cheaper plan options
1,62,0,0,1,0,0,32.787836,-117.232376,1,1,42,0,1,13.23,1,1,2,23,1,0,0,0,1,1,1,0,1,0,0,97.1,1056,93.41279069767442,4078.2,4,0,0,Offer discount or cheaper plan options
1,59,0,0,0,1,1,32.76501,-117.19938,0,0,5,5,1,12.22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.2,6653,13.958333333333334,101.0,0,1,0,Provide onboarding support and early engagement offers
0,64,0,0,0,0,0,32.805518,-117.169052,0,0,41,0,1,10.26,0,1,2,2,0,1,0,1,1,1,1,1,2,1,0,98.8,5249,94.26547619047619,4050.7999999999997,5,1,0,Offer discount or cheaper plan options
1,61,0,0,1,0,0,32.697098,-117.116587,1,10,58,0,1,18.37,0,1,1,18,0,0,1,0,0,0,0,1,1,0,1,50.3,6,48.78898305084746,2917.3999999999996,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,34,0,0,0,0,0,32.707892,-117.05512,0,0,47,0,1,44.69,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.55,4671,19.702083333333334,965.85,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,51,0,0,0,0,0,32.762506,-117.07245,0,0,18,0,1,26.84,0,1,2,20,0,0,0,1,0,0,0,1,0,1,0,75.9,2972,72.26578947368421,1366.2,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,25,1,0,1,0,0,32.825086,-117.199424,1,5,23,0,1,3.67,0,1,1,69,1,0,0,0,0,1,1,0,0,1,0,59.95,1485,58.583333333333336,1378.8500000000001,3,1,0,Encourage long-term contract with benefits
0,35,0,0,0,0,0,32.68674,-117.186612,0,0,1,0,1,22.37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.15,1870,9.575,19.15,0,0,0,Provide onboarding support and early engagement offers
1,60,0,0,1,0,0,32.802959,-117.027095,1,8,71,0,1,34.72,1,1,2,10,0,0,1,0,1,1,1,1,1,1,1,98.65,3508,96.70625000000001,7004.150000000001,4,1,0,Offer discount or cheaper plan options
1,47,0,0,1,1,1,32.807867,-117.060993,1,2,72,0,1,17.3,1,1,2,14,1,1,1,1,1,1,1,1,2,1,1,112.6,3506,111.32397260273972,8107.2,6,1,0,Offer discount or cheaper plan options
1,63,0,0,1,0,0,32.898613,-117.202937,1,2,33,0,1,34.22,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.6,333,20.301470588235293,679.8000000000001,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,44,0,0,0,0,0,32.808814,-117.134694,0,0,24,0,0,0.0,0,1,0,20,1,0,0,1,0,0,0,1,2,0,1,35.75,67,33.232,858.0,2,1,0,Monitor customer
0,45,0,0,1,0,0,32.827238,-117.089287,1,9,56,0,1,20.53,1,1,2,19,0,1,1,1,0,1,1,1,1,1,1,99.75,82,98.39298245614034,5586.0,4,1,0,Offer discount or cheaper plan options
1,28,1,0,0,0,0,32.886925,-117.152162,0,0,37,0,1,21.84,0,1,2,41,0,1,0,0,1,1,1,1,0,1,1,96.1,5069,95.96842105263158,3555.7,5,0,0,Offer discount or cheaper plan options
0,29,1,0,0,0,0,33.017518,-117.118456,0,0,43,0,1,2.49,1,1,1,53,0,1,1,1,1,1,1,0,1,0,1,85.1,6522,83.23295454545455,3659.2999999999997,4,0,0,Offer discount or cheaper plan options
1,31,0,0,0,0,0,33.000269,-117.072093,0,0,1,0,0,0.0,0,1,1,13,0,0,0,0,0,0,0,1,0,0,1,25.35,3266,12.675,25.35,1,0,0,Provide onboarding support and early engagement offers
0,52,0,0,0,0,0,32.957195,-117.202542,0,0,61,0,1,23.45,1,1,1,8,1,1,1,1,1,1,1,1,2,0,0,89.65,4494,85.6241935483871,5468.650000000001,6,1,0,Offer discount or cheaper plan options
1,41,0,0,0,0,0,32.89325,-117.087091,0,0,17,0,1,49.71,1,1,2,4,0,0,1,1,0,0,0,1,1,0,0,86.75,649,78.34722222222223,1474.75,1,1,0,Offer discount or cheaper plan options
0,53,0,0,1,0,0,32.677716,-117.047666,1,3,41,0,1,13.23,0,1,2,16,0,1,1,1,0,0,0,1,1,1,0,86.2,5183,79.50119047619049,3534.2000000000003,2,1,0,Offer discount or cheaper plan options
1,59,0,0,0,0,0,33.752938,-116.230055,0,0,48,0,1,9.91,1,1,2,4,0,1,1,0,1,1,1,1,2,1,0,108.1,6661,103.41734693877551,5188.799999999999,5,1,0,Offer discount or cheaper plan options
0,51,0,0,0,0,0,33.936298,-116.849577,0,0,42,0,0,0.0,0,1,1,13,1,1,1,1,0,1,1,0,1,1,0,54.75,595,54.61511627906976,2299.5,4,0,0,Monitor customer
1,50,0,0,0,0,0,33.946982,-116.977672,0,0,44,0,1,44.92,1,1,2,16,0,0,1,0,0,1,1,1,0,1,1,90.4,1736,90.28888888888889,3977.6000000000004,3,0,0,Offer discount or cheaper plan options
1,62,0,0,0,1,2,33.674583,-114.71612,0,0,1,0,1,15.66,0,1,1,29,0,0,0,0,0,0,0,1,0,0,0,44.0,458,22.0,44.0,1,0,0,Provide onboarding support and early engagement offers
0,49,0,0,0,0,0,33.03933,-115.191857,0,0,27,0,1,35.17,1,1,2,24,0,0,0,0,1,1,1,1,0,1,0,95.6,6506,92.6875,2581.2,4,0,0,Offer discount or cheaper plan options
0,47,0,0,0,0,0,33.143826,-115.497485,0,0,19,0,1,32.03,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.9,440,18.3775,378.09999999999997,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,61,0,0,0,0,0,33.680031,-116.171678,0,0,66,0,1,13.28,1,1,1,24,1,1,1,1,1,1,1,1,2,1,1,90.05,6232,89.04402985074627,5943.3,6,1,0,Offer discount or cheaper plan options
0,44,0,0,1,0,0,34.137742,-114.36514,1,10,23,0,1,17.82,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.05,2843,17.295833333333334,461.15000000000003,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,46,0,0,0,0,0,32.770393,-115.60915,0,0,32,0,1,43.8,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,19.75,2355,18.913636363636364,632.0,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,52,0,0,0,0,0,32.730583,-115.501083,0,0,11,0,1,26.85,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.05,304,19.808333333333334,220.55,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
0,49,0,0,1,0,0,32.858595,-115.662709,1,9,68,0,1,44.79,0,1,0,14,1,0,0,1,0,0,0,0,1,0,0,55.9,3793,55.77971014492754,3801.2,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,62,0,0,0,0,0,34.167236,-116.281511,0,0,20,0,1,27.11,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,19.7,3849,19.97142857142857,394.0,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,39,0,0,0,0,0,33.695532,-116.310571,0,0,72,1,1,30.44,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,19.8,2971,20.11986301369863,1425.6000000000001,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,59,0,0,1,0,0,33.543835,-115.993906,1,5,60,2,1,5.43,1,1,2,29,1,0,1,0,1,0,0,1,1,1,0,95.4,2210,95.27868852459017,5724.0,3,0,0,Offer discount or cheaper plan options
0,55,0,0,1,0,0,33.694501,-116.412711,1,9,46,2,1,35.46,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,24.45,6168,22.684042553191492,1124.7,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,62,0,0,1,0,0,33.839989,-116.659215,1,3,29,0,1,5.39,1,1,2,17,0,0,0,0,0,0,0,1,0,1,0,74.95,1343,71.635,2173.55,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
1,21,1,0,0,0,0,33.745746,-116.514215,0,0,51,2,1,1.51,1,1,2,52,0,1,1,1,0,0,0,0,0,1,0,87.35,5026,86.01923076923077,4454.849999999999,1,0,0,Offer discount or cheaper plan options
0,58,0,0,1,1,1,34.273872,-114.192901,1,6,16,4,1,40.03,0,1,2,20,0,1,0,0,0,0,0,1,0,0,0,73.25,6081,70.33823529411765,1172.0,2,0,0,Encourage long-term contract with benefits
1,23,1,0,1,0,0,34.201108,-116.593456,1,5,70,1,1,45.24,1,1,2,42,0,1,1,1,0,1,1,1,2,1,0,98.7,2324,96.60422535211266,6909.0,4,1,0,Offer discount or cheaper plan options
0,27,1,0,1,1,2,33.763678,-116.429928,1,2,40,2,1,33.44,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,24.8,4279,24.992682926829268,992.0,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,41,0,0,1,1,3,33.28156,-115.955541,1,6,5,0,1,6.7,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,24.3,4978,22.041666666666668,121.5,0,0,0,Provide onboarding support and early engagement offers
0,61,0,0,0,0,0,33.849263,-116.382778,0,0,7,0,1,27.46,0,1,2,4,0,0,0,0,0,0,0,1,0,1,0,69.85,6016,64.43125,488.94999999999993,1,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,46,0,0,0,0,0,33.141265,-116.967221,0,0,29,0,1,49.92,1,1,2,23,0,1,1,1,0,1,1,0,1,0,1,100.55,487,94.34833333333333,2915.95,3,0,0,Offer discount or cheaper plan options
1,54,0,0,1,0,0,34.457829,-116.139589,1,10,44,2,1,15.33,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,25.7,5916,24.677777777777777,1130.8,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,31,0,0,0,0,0,33.141265,-116.967221,0,0,10,4,0,0.0,0,1,1,24,1,1,1,0,0,0,0,1,0,0,0,40.7,4006,40.845454545454544,407.0,3,0,0,Encourage long-term contract with benefits
0,20,1,0,1,1,2,32.852947,-114.850784,0,0,10,4,1,6.5,1,1,2,76,0,0,0,0,0,1,1,1,0,0,0,85.95,630,78.05454545454546,859.5,3,0,0,Offer discount or cheaper plan options
1,27,1,0,0,0,0,34.159534,-116.425984,0,0,18,4,1,15.18,1,1,2,42,0,0,0,0,0,0,0,1,0,1,0,75.6,6872,73.42368421052632,1360.8,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,49,0,0,1,0,0,34.341737,-116.539416,1,4,68,1,1,41.46,1,1,1,30,1,0,0,1,0,0,0,0,1,0,0,58.25,1957,57.618840579710145,3961.0,1,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,56,0,0,1,0,0,34.559882,-115.637164,1,5,72,1,0,0.0,0,1,1,30,1,1,1,1,1,1,1,1,2,1,1,65.2,4054,65.5404109589041,4694.400000000001,6,1,0,Monitor customer
1,30,0,0,0,0,0,34.1678,-116.86433,0,0,2,0,1,12.59,0,1,0,76,1,0,1,0,0,0,0,1,0,0,0,53.45,1388,39.833333333333336,106.9,2,0,0,Provide onboarding support and early engagement offers
1,21,1,0,1,0,0,34.424926,-117.184503,1,1,41,2,1,35.46,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.75,3383,21.41547619047619,809.75,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,46,0,0,0,0,0,35.28952,-116.092214,0,0,26,0,0,0.0,0,1,0,29,0,0,1,1,1,0,0,1,0,1,1,44.45,2449,43.84444444444444,1155.7,2,0,0,Encourage long-term contract with benefits
1,26,1,0,1,0,0,35.349241,-116.770281,1,1,36,0,1,12.61,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.85,5366,19.46081081081081,750.6,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,52,0,0,1,0,0,34.965648,-117.001509,1,5,72,1,1,30.75,1,1,2,3,1,1,1,1,1,1,1,1,2,1,1,114.05,546,116.00273972602741,8211.6,6,0,0,Offer discount or cheaper plan options
1,30,0,0,1,0,0,34.029175,-117.307211,0,0,35,0,1,24.83,1,1,2,51,0,0,0,1,0,1,1,0,0,1,0,89.85,3682,87.8111111111111,3144.75,2,0,0,Offer discount or cheaper plan options
1,59,0,0,0,0,0,34.278967,-116.773825,0,0,1,0,1,14.65,0,1,0,15,0,0,1,1,0,0,0,1,0,0,1,55.05,4613,27.525,55.05,1,0,0,Provide onboarding support and early engagement offers
0,49,0,0,1,1,1,34.242058,-116.89802,1,8,16,4,1,46.45,1,1,2,12,1,0,1,1,1,1,1,1,0,1,0,112.95,5813,110.73823529411764,1807.2,5,0,0,Offer discount or cheaper plan options
0,63,0,0,1,0,0,33.982787,-117.057627,1,7,54,2,1,11.4,1,1,2,26,1,1,1,1,1,1,1,1,1,1,1,114.65,1150,109.99090909090908,6191.1,6,0,0,Offer discount or cheaper plan options
0,45,0,0,0,1,3,34.255203,-117.175654,0,0,18,4,1,42.45,1,1,1,28,1,0,0,0,0,1,1,1,0,0,0,64.8,3237,61.40526315789474,1166.3999999999999,4,0,0,Encourage long-term contract with benefits
0,59,0,0,1,0,0,34.030915,-117.273201,1,8,36,0,1,49.33,0,1,2,23,0,0,0,0,0,1,1,1,0,0,0,80.4,5182,79.39594594594595,2894.4,3,1,0,Offer discount or cheaper plan options
0,30,0,0,1,0,0,36.27688,-117.033326,1,10,52,2,1,5.32,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,25.05,3296,23.96698113207547,1302.6000000000001,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,26,1,0,1,1,3,34.9436,-115.287901,1,4,8,0,1,22.14,0,1,2,82,0,0,1,0,1,1,1,1,0,1,0,94.75,4175,84.39444444444445,758.0,4,1,0,Offer discount or cheaper plan options
1,47,0,0,1,0,0,34.274846,-116.937581,1,8,72,1,1,27.25,0,1,2,19,1,1,0,1,1,1,1,1,2,0,0,105.5,4220,104.26780821917808,7596.0,6,1,0,Offer discount or cheaper plan options
0,53,0,0,0,0,0,34.087558,-117.464096,0,0,64,2,1,4.03,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2,24.7,3131,25.273076923076925,1580.8,0,1,0,"Recommend service bundles (OTT, backup, etc.)"
1,34,0,0,1,0,0,34.049671,-117.468896,1,10,60,2,0,0.0,0,1,1,2,0,1,1,1,1,1,1,1,0,1,0,60.2,3054,58.72786885245902,3612.0,5,1,0,Encourage long-term contract with benefits
0,20,1,0,1,0,0,34.067699,-116.903891,1,10,61,2,1,20.09,1,0,3,0,0,0,0,0,0,0,0,0,2,0,2,24.4,1467,22.86935483870968,1488.3999999999999,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,48,0,0,0,0,0,34.244411,-117.072654,0,0,24,0,1,38.79,1,1,2,4,0,1,1,0,1,1,1,0,0,1,0,104.15,1760,99.786,2499.6000000000004,4,1,0,Offer discount or cheaper plan options
1,35,0,0,1,0,0,34.757783,-117.33997,1,1,28,0,1,27.34,0,1,2,16,0,1,1,1,1,0,0,1,1,0,0,92.9,1321,95.4603448275862,2601.2000000000003,3,0,0,Offer discount or cheaper plan options
0,24,1,0,1,0,0,34.361387,-117.337509,1,4,30,3,1,15.94,0,1,1,53,0,1,1,1,1,1,1,1,2,0,0,80.8,6845,76.42903225806452,2424.0,5,0,0,Offer discount or cheaper plan options
1,45,0,0,1,0,0,34.129677,-117.154277,1,10,2,0,1,34.38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20.0,3906,12.666666666666666,40.0,0,0,0,Provide onboarding support and early engagement offers
1,61,0,0,0,0,0,34.983808,-117.239306,0,0,1,0,1,4.53,1,1,2,28,0,0,0,0,0,0,0,1,0,1,0,75.1,5587,37.55,75.1,1,0,0,Provide onboarding support and early engagement offers
1,52,0,0,0,1,2,34.2565,-117.19335,0,0,6,0,1,15.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.65,2852,14.414285714285715,117.89999999999999,0,0,0,"Recommend service bundles (OTT, backup, etc.)"
0,23,1,0,1,0,0,34.049315,-117.255974,1,8,24,3,1,44.06,0,1,1,59,0,1,0,0,1,1,1,1,0,1,0,69.45,5495,64.562,1666.8000000000002,5,0,0,Encourage long-term contract with benefits
1,25,1,0,0,0,0,34.711224,-114.702256,0,0,70,1,0,0.0,0,1,1,59,0,0,0,1,0,1,1,1,2,1,2,40.05,1846,39.433098591549296,2803.5,3,1,0,Monitor customer
